CountryCode,state,city,lat,lon,area_code
us,South Carolina,Beaufort,32.4597,-80.7235,843
us,Ohio,Brecksville,41.3079,-81.6192,"216, 440"
us,California,Oak Park,34.185,-118.7669,818
us,North Carolina,Lewisville,36.103,-80.4166,336
us,Florida,Sunset,25.706,-80.353,305
us,Arkansas,Marion,35.2035,-90.2059,870
us,Pennsylvania,Carnot-Moon,40.5187,-80.2178,412
us,Utah,Grantsville,40.6148,-112.4777,"435, 801"
us,Missouri,Moberly,39.4179,-92.4364,660
us,Texas,Port Neches,29.9765,-93.9459,409
us,Indiana,Speedway,39.7937,-86.2481,317
us,Texas,Seabrook,29.5751,-95.0235,"281, 832"
us,Iowa,Norwalk,41.4895,-93.6913,515
us,Delaware,Hockessin,39.7837,-75.6815,302
us,Florida,Miami Springs,25.8195,-80.2894,305
us,West Virginia,South Charleston,38.3426,-81.7155,304
us,Ohio,Warrensville Heights,41.4363,-81.5222,216
us,Virginia,Martinsville,36.6826,-79.8636,276
us,Colorado,Fruita,39.1548,-108.7305,970
us,Florida,Villas,26.5504,-81.8678,239
us,New Jersey,New Providence,40.6996,-74.4035,"908, 973"
us,New Jersey,Echelon,39.8482,-74.9957,856
us,Pennsylvania,Montgomeryville,40.2502,-75.2405,"215, 267"
us,Virginia,Groveton,38.7605,-77.098,703
us,Maryland,New Carrollton,38.9656,-76.8775,301
us,Tennessee,Powell,36.0358,-84.0296,865
us,Georgia,Vinings,33.8608,-84.4686,"678, 770"
us,New Jersey,Eatontown,40.2913,-74.0558,732
us,Illinois,Glen Carbon,38.758,-89.9822,618
us,Texas,Beeville,28.4053,-97.749,361
us,California,King City,36.2164,-121.133,831
us,Utah,Vineyard,40.3059,-111.7545,801
us,Ohio,University Heights,41.4948,-81.535,216
us,Connecticut,Storrs,41.8083,-72.2514,860
us,Illinois,Hazel Crest,41.5732,-87.6899,708
us,California,Lamont,35.2659,-118.9159,661
us,California,Lake Los Angeles,34.6097,-117.8339,661
us,New Mexico,Los Alamos,35.8927,-106.2862,505
us,North Carolina,Weddington,35.0228,-80.7383,704
us,Missouri,Troy,38.9708,-90.9714,"573, 636"
us,Florida,Asbury Lake,30.0472,-81.7853,904
us,Indiana,Auburn,41.3666,-85.0559,260
us,Alabama,Irondale,33.5439,-86.6606,205
us,Ohio,Harrison,39.2584,-84.7868,513
us,New York,Endicott,42.098,-76.0639,607
us,Texas,Trophy Club,33.004,-97.1899,"682, 817"
us,Florida,Palmetto,27.5251,-82.5749,941
us,Texas,Kilgore,32.398,-94.8602,903
us,California,Avenal,36.0311,-120.1162,559
us,Washington,Woodinville,47.757,-122.1477,"206, 425"
us,Maryland,Lexington Park,38.2528,-76.4424,"240, 301"
us,Texas,Andrews,32.3207,-102.552,432
us,Illinois,Canton,40.5632,-90.0409,309
us,Illinois,Lincoln,40.1508,-89.372,217
us,Minnesota,Rogers,45.1865,-93.5783,"612, 763, 952"
us,Maryland,Brock Hall,38.8604,-76.7459,"240, 301"
us,Maryland,Joppatowne,39.4181,-76.3516,"410, 443"
us,Florida,Jupiter Farms,26.9222,-80.2189,561
us,New York,Salisbury,40.7454,-73.5604,516
us,Ohio,Englewood,39.8643,-84.307,937
us,Alabama,Moody,33.5986,-86.4963,205
us,Ohio,Blue Ash,39.248,-84.3827,513
us,Pennsylvania,Pottsville,40.6798,-76.2091,570
us,Michigan,Sault Ste. Marie,46.4817,-84.3723,906
us,Arizona,Chino Valley,34.7594,-112.412,928
us,Pennsylvania,Washington,40.1741,-80.2465,724
us,Washington,Lake Forest Park,47.7574,-122.2864,206
us,Alabama,Pell City,33.561,-86.2669,205
us,Illinois,Western Springs,41.8023,-87.9006,"312, 630, 708, 847"
us,Florida,Atlantic Beach,30.3375,-81.4127,904
us,Texas,Henderson,32.1576,-94.796,903
us,Florida,Conway,28.4968,-81.3316,407
us,Wisconsin,Harrison,44.1935,-88.2941,920
us,New York,Nesconset,40.8467,-73.1522,631
us,Colorado,Steamboat Springs,40.4777,-106.8243,970
us,California,Bonita,32.6651,-117.0296,619
us,Pennsylvania,Kingston,41.2652,-75.8876,570
us,New Jersey,Franklin Park,40.4439,-74.5431,732
us,California,North Fair Oaks,37.4754,-122.2034,650
us,Tennessee,Portland,36.5921,-86.5239,615
us,Ohio,Bexley,39.965,-82.9343,614
us,Pennsylvania,Coatesville,39.9849,-75.82,"484, 610"
us,Florida,South Daytona,29.1657,-81.0055,386
us,Pennsylvania,Butler,40.8616,-79.8962,"412, 724"
us,Ohio,Trenton,39.4792,-84.462,513
us,Florida,Callaway,30.1349,-85.5568,850
us,Ohio,Marietta,39.4241,-81.4465,740
us,Virginia,Kings Park West,38.8151,-77.296,703
us,Ohio,Loveland,39.2677,-84.2733,513
us,Hawaii,Hawaiian Paradise Park,19.5828,-154.9695,808
us,Colorado,Sterling,40.6205,-103.1925,970
us,Ohio,Clayton,39.8689,-84.3292,937
us,South Carolina,Tega Cay,35.039,-81.0111,803
us,Virginia,Huntington,38.7916,-77.074,703
us,Indiana,Connersville,39.6582,-85.141,765
us,Florida,Fernandina Beach,30.6571,-81.4511,904
us,Idaho,Star,43.7026,-116.4914,208
us,Illinois,La Grange Park,41.8308,-87.8723,708
us,Maryland,Accokeek,38.6745,-77.0023,301
us,Minnesota,Waconia,44.8422,-93.7896,"218, 612, 952"
us,Maryland,California,38.2969,-76.4949,"240, 301"
us,North Carolina,Newton,35.663,-81.2335,"704, 828"
us,Arkansas,Harrison,36.2438,-93.1198,870
us,California,El Sobrante,33.8724,-117.4624,"909, 951"
us,South Carolina,Orangeburg,33.4928,-80.8671,803
us,Maryland,Green Valley,39.3414,-77.24,"240, 301, 410"
us,Florida,Olympia Heights,25.724,-80.3388,305
us,Illinois,Lincolnwood,42.0054,-87.733,"773, 847"
us,Louisiana,River Ridge,29.9593,-90.2202,504
us,New Jersey,Ridgefield Park,40.8543,-74.0201,201
us,Puerto Rico,Dorado,18.4657,-66.2726,787
us,Florida,Celebration,28.3102,-81.551,"321, 407"
us,Florida,Cypress Lake,26.5392,-81.8999,239
us,Missouri,Webb City,37.1412,-94.4676,417
us,Missouri,Dardenne Prairie,38.7565,-90.7319,636
us,Colorado,Superior,39.934,-105.1588,"303, 720"
us,New Jersey,Florham Park,40.7773,-74.3953,"201, 973"
us,Wisconsin,Glendale,43.1287,-87.9277,414
us,Virginia,Mount Vernon,38.714,-77.1043,"202, 703"
us,New Mexico,Las Vegas,35.6011,-105.2206,505
us,Tennessee,Soddy-Daisy,35.2571,-85.1739,423
us,Indiana,Lake Station,41.5729,-87.2599,219
us,Georgia,Mountain Park,33.8458,-84.1314,"404, 678, 770"
us,California,Carpinteria,34.3962,-119.5118,805
us,Ohio,Dover,40.5304,-81.4806,330
us,Maryland,Cambridge,38.5515,-76.0787,"410, 443"
us,Florida,North Palm Beach,26.8217,-80.0576,561
us,Florida,Viera East,28.2613,-80.7149,321
us,California,Grand Terrace,34.0312,-117.3132,909
us,Wisconsin,Stoughton,42.9237,-89.2225,608
us,Oregon,La Grande,45.3242,-118.0865,541
us,New Hampshire,Claremont,43.379,-72.3368,603
us,New Jersey,Fords,40.5359,-74.3126,"732, 908"
us,California,Palos Verdes Estates,33.7872,-118.3973,310
us,Maryland,Linganore,39.4127,-77.3014,"240, 301"
us,Florida,Mango,27.9914,-82.307,813
us,Mississippi,D'Iberville,30.4709,-88.9011,228
us,Texas,Tomball,30.0951,-95.6194,"281, 713, 832"
us,Delaware,Smyrna,39.2935,-75.6083,302
us,Arkansas,Blytheville,35.9321,-89.9051,870
us,Arkansas,Mountain Home,36.3351,-92.384,870
us,Pennsylvania,Sharon,41.234,-80.4998,724
us,Texas,Athens,32.2041,-95.8321,903
us,Ohio,West Carrollton,39.6701,-84.2542,937
us,Wisconsin,Suamico,44.6354,-88.0683,920
us,Florida,Wimauma,27.6964,-82.3034,813
us,Florida,Holly Hill,29.2442,-81.0465,386
us,Minnesota,Mounds View,45.1071,-93.2076,"612, 651, 763"
us,Missouri,Festus,38.2194,-90.4097,636
us,Oklahoma,Miami,36.8878,-94.8711,918
us,Ohio,Bedford,41.3919,-81.536,"216, 440"
us,New Jersey,Somerville,40.5696,-74.6092,908
us,Michigan,Ionia,42.9773,-85.0727,"616, 989"
us,Washington,Newcastle,47.5304,-122.1633,"206, 425"
us,Michigan,Rochester,42.6866,-83.1198,248
us,California,Avocado Heights,34.0391,-117.997,"562, 626"
us,Virginia,Sugarland Run,39.0309,-77.3762,703
us,Wisconsin,Greenville,44.3003,-88.5365,920
us,Hawaii,Waianae,21.4568,-158.1758,808
us,Pennsylvania,Bloomsburg,41.0027,-76.4561,570
us,Missouri,Jennings,38.7231,-90.2644,314
us,New Jersey,Holiday City-Berkeley,39.9639,-74.2787,"732, 908"
us,Kansas,El Dorado,37.821,-96.8613,"316, 620"
us,Texas,Manvel,29.4798,-95.3635,"281, 832"
us,Washington,Lakeland South,47.2786,-122.2826,"206, 253"
us,Missouri,St. Ann,38.7266,-90.3872,314
us,New Jersey,Red Bank,40.348,-74.0672,732
us,Missouri,Neosho,36.8437,-94.3758,417
us,California,Larkspur,37.9393,-122.5312,415
us,Florida,Pasadena Hills,28.2881,-82.238,"352, 813"
us,Mississippi,Byram,32.189,-90.2861,601
us,Virginia,Lakeside,37.6132,-77.4768,804
us,California,Solana Beach,32.9943,-117.2574,"619, 760, 858"
us,Louisiana,West Monroe,32.512,-92.1513,318
us,Virginia,Timberlake,37.3167,-79.2481,434
us,Washington,Cheney,47.4901,-117.579,509
us,Texas,Santa Fe,29.3889,-95.1003,"409, 713, 832, 979"
us,New York,Stony Brook,40.9061,-73.1278,631
us,Arkansas,Forrest City,35.0135,-90.7931,870
us,Ohio,Amherst,41.4022,-82.2303,440
us,Florida,Florida City,25.4418,-80.4685,"305, 786"
us,Minnesota,Vadnais Heights,45.057,-93.0748,651
us,Michigan,Woodhaven,42.132,-83.2374,734
us,Missouri,Branson,36.6509,-93.2636,417
us,California,Emeryville,37.8382,-122.2932,510
us,Ohio,Greenville,40.1043,-84.6209,937
us,Louisiana,Gonzales,30.2132,-90.9234,225
us,Oregon,Sandy,45.3988,-122.2697,503
us,New York,Manorville,40.8574,-72.7915,631
us,Florida,Highland City,27.9633,-81.8781,863
us,Pennsylvania,Meadville,41.6476,-80.1468,814
us,California,San Anselmo,37.9821,-122.5699,415
us,Oregon,Oatfield,45.4125,-122.594,503
us,California,Marysville,39.1518,-121.5835,"530, 916"
us,New Jersey,Oakland,41.0313,-74.2408,201
us,Washington,Kelso,46.1236,-122.8909,360
us,Idaho,Jerome,42.7179,-114.5159,208
us,California,Grover Beach,35.1204,-120.6197,"626, 805"
us,Arizona,Tucson Estates,32.1792,-111.1266,520
us,Washington,Edgewood,47.2309,-122.2832,253
us,Ohio,Fostoria,41.16,-83.4121,"419, 567"
us,Florida,Sarasota Springs,27.3087,-82.4746,941
us,Texas,Robinson,31.4501,-97.1201,254
us,Alabama,Eufaula,31.9102,-85.1505,334
us,Washington,Enumclaw,47.2018,-121.9897,"253, 360"
us,Arizona,Verde Village,34.7119,-111.9941,"520, 928"
us,Puerto Rico,Canóvanas,18.3693,-65.9009,787
us,Massachusetts,North Adams,42.6844,-73.1166,413
us,Tennessee,Manchester,35.463,-86.0774,931
us,Louisiana,Claiborne,32.5379,-92.1981,318
us,California,Diamond Springs,38.692,-120.8391,"530, 916"
us,Ohio,Wickliffe,41.6072,-81.469,"216, 440"
us,Ohio,Wilmington,39.4362,-83.8141,937
us,Washington,Sedro-Woolley,48.5112,-122.2321,360
us,Kansas,Ottawa,38.5996,-95.2636,785
us,Illinois,Minooka,41.4507,-88.2791,815
us,Idaho,Blackfoot,43.194,-112.3454,208
us,Arizona,Paradise Valley,33.5434,-111.9595,"480, 602"
us,Arizona,Saddlebrooke,32.5576,-110.874,520
us,Wisconsin,Brown Deer,43.1743,-87.975,414
us,Pennsylvania,St. Marys,41.4574,-78.5342,814
us,South Carolina,Gaffney,35.0743,-81.6552,864
us,Missouri,Fulton,38.8551,-91.951,573
us,South Carolina,Boiling Springs,35.045,-81.9779,864
us,Maryland,Riviera Beach,39.1623,-76.5257,"410, 443"
us,Tennessee,Lewisburg,35.451,-86.7901,931
us,Michigan,Melvindale,42.2802,-83.1782,313
us,Florida,Goldenrod,28.6114,-81.2916,"321, 407"
us,Virginia,Lansdowne,39.0844,-77.4839,"540, 571, 703"
us,New York,Dunkirk,42.4801,-79.3324,716
us,Oklahoma,Guymon,36.6903,-101.4774,"580, 806"
us,California,Kingsburg,36.5244,-119.5602,559
us,Texas,Lantana,33.0926,-97.1214,"817, 940"
us,Minnesota,Cloquet,46.7221,-92.4923,218
us,Illinois,Richton Park,41.4816,-87.7387,708
us,Washington,Ridgefield,45.8114,-122.7051,360
us,New York,Geneva,42.8645,-76.9826,315
us,Colorado,Castle Pines,39.4625,-104.8706,"303, 720"
us,California,Lindsay,36.2082,-119.0897,"559, 805"
us,Wisconsin,Port Washington,43.3846,-87.8855,"262, 414"
us,Texas,Levelland,33.5806,-102.3635,806
us,South Carolina,Parker,34.8513,-82.4512,864
us,Missouri,Union,38.4399,-90.9927,"314, 636"
us,Virginia,Poquoson,37.1318,-76.3568,757
us,New Mexico,Artesia,32.8497,-104.4268,505
us,California,Mendota,36.7555,-120.3776,559
us,South Dakota,Spearfish,44.4909,-103.8155,605
us,Arizona,Cottonwood,34.7195,-112.0016,"520, 602, 928"
us,Illinois,Northlake,41.9142,-87.9054,"708, 847"
us,New York,North Merrick,40.6871,-73.5615,516
us,Illinois,Rantoul,40.3031,-88.1549,217
us,Minnesota,North St. Paul,45.0137,-92.9995,651
us,Illinois,Winnetka,42.1064,-87.7421,847
us,New York,Ridge,40.9068,-72.8816,"516, 631"
us,Wisconsin,Baraboo,43.4695,-89.7376,608
us,Minnesota,Lake Elmo,44.9944,-92.9031,"612, 651"
us,North Carolina,Lake Norman of Catawba,35.5995,-80.984,704
us,California,Big Bear City,34.2536,-116.7903,909
us,Wisconsin,Fort Atkinson,42.9253,-88.8442,"262, 920"
us,Virginia,Cascades,39.0464,-77.3874,703
us,Arizona,Gold Canyon,33.3639,-111.423,480
us,Mississippi,Grenada,33.7816,-89.813,662
us,Maryland,Annapolis Neck,38.9409,-76.4997,"410, 443"
us,Idaho,Garden City,43.6526,-116.2743,208
us,Ohio,Amelia,39.0269,-84.2218,513
us,Virginia,Forest,37.3728,-79.2831,434
us,Florida,Doctor Phillips,28.4474,-81.4914,"321, 407"
us,South Dakota,Box Elder,44.112,-103.0818,605
us,Florida,Jensen Beach,27.2437,-80.2423,772
us,Iowa,Boone,42.0531,-93.877,515
us,Washington,Liberty Lake,47.6686,-117.1036,509
us,Virginia,Newington Forest,38.737,-77.2339,"571, 703"
us,Maryland,Overlea,39.3642,-76.5175,"410, 443"
us,California,Fortuna,40.5862,-124.1419,707
us,Florida,Lake City,30.1901,-82.6471,386
us,North Carolina,Myrtle Grove,34.123,-77.8834,910
us,Texas,Borger,35.6598,-101.4012,806
us,Alabama,Sylacauga,33.178,-86.2605,"205, 256"
us,Ohio,Conneaut,41.9275,-80.5685,440
us,Michigan,Escanaba,45.7477,-87.09,906
us,Illinois,Justice,41.7495,-87.8345,708
us,Missouri,Eureka,38.5004,-90.6491,"314, 636"
us,Rhode Island,Valley Falls,41.9233,-71.3924,401
us,New York,Patchogue,40.7621,-73.0185,631
us,California,Tehachapi,35.1276,-118.4744,661
us,Washington,Lake Tapps,47.2307,-122.1695,253
us,Connecticut,Derby,41.3265,-73.0833,203
us,Virginia,Manchester,37.4902,-77.5396,804
us,Missouri,West Plains,36.7377,-91.868,417
us,Utah,Mapleton,40.1188,-111.5742,801
us,Puerto Rico,Río Grande,18.3789,-65.8388,787
us,Louisiana,Baker,30.5832,-91.1582,225
us,Wisconsin,Cedarburg,43.299,-87.9887,262
us,Pennsylvania,Jefferson Hills,40.2926,-79.9329,"412, 724"
us,California,Newman,37.3156,-121.0212,209
us,Missouri,Crestwood,38.5569,-90.3783,314
us,Virginia,Fairfax Station,38.7942,-77.3358,703
us,Texas,Webster,29.5317,-95.1188,"281, 713"
us,Hawaii,Nanakuli,21.3892,-158.1445,808
us,Arizona,Camp Verde,34.569,-111.856,928
us,Illinois,Kewanee,41.2399,-89.9264,309
us,New Jersey,Upper Montclair,40.8433,-74.2006,973
us,California,San Marino,34.1224,-118.1132,626
us,Indiana,Madison,38.7581,-85.3973,812
us,Illinois,Streator,41.1245,-88.8297,815
us,Wisconsin,Grafton,43.3204,-87.948,"262, 414"
us,Illinois,Herrin,37.7983,-89.0305,618
us,Michigan,Riverview,42.1723,-83.1946,734
us,Tennessee,Crossville,35.9526,-85.0295,931
us,Illinois,Effingham,39.1205,-88.5509,217
us,Washington,East Renton Highlands,47.4718,-122.0854,"206, 253, 425"
us,Oklahoma,Newcastle,35.2401,-97.5995,405
us,Hawaii,Maili,21.4133,-158.1701,808
us,Nebraska,Beatrice,40.2736,-96.7455,402
us,Alabama,Leeds,33.5436,-86.5639,205
us,Texas,El Campo,29.2,-96.2723,979
us,Oklahoma,Choctaw,35.4802,-97.2666,405
us,Maryland,Rosaryville,38.7672,-76.8266,"240, 301"
us,Ohio,Monfort Heights,39.1823,-84.6075,513
us,Mississippi,McComb,31.2442,-90.4716,601
us,Washington,Gig Harbor,47.3352,-122.5964,253
us,Delaware,Milford,38.9091,-75.4227,302
us,Indiana,Washington,38.6586,-87.1591,812
us,Nevada,Gardnerville Ranchos,38.8957,-119.7492,775
us,California,Tamalpais-Homestead Valley,37.8793,-122.5382,415
us,Ohio,Macedonia,41.3147,-81.4989,"216, 330"
us,California,Scotts Valley,37.0555,-122.0118,"408, 831"
us,Louisiana,Gardere,30.3582,-91.1346,225
us,Texas,Richmond,29.5824,-95.7563,"281, 713, 832"
us,Minnesota,Big Lake,45.3417,-93.7434,"612, 763"
us,Kentucky,Somerset,37.0834,-84.6109,606
us,Ohio,Dent,39.1915,-84.6601,513
us,Pennsylvania,Yeadon,39.9325,-75.2527,"215, 610"
us,Minnesota,St. Peter,44.3295,-93.9658,"507, 651"
us,Virginia,Wyndham,37.6924,-77.6123,804
us,New Jersey,Glen Rock,40.9601,-74.125,201
us,Washington,Minnehaha,45.6577,-122.6204,360
us,Ohio,Finneytown,39.2159,-84.5144,513
us,California,Commerce,33.9963,-118.1519,"323, 562"
us,Pennsylvania,New Kensington,40.5712,-79.7523,"412, 724"
us,Florida,Key Largo,25.1224,-80.412,305
us,New Jersey,Hasbrouck Heights,40.8618,-74.0741,201
us,Mississippi,Moss Point,30.4241,-88.5289,228
us,New Hampshire,Somersworth,43.2534,-70.8856,603
us,Michigan,New Baltimore,42.6904,-82.7398,586
us,Washington,Prairie Ridge,47.1438,-122.1408,360
us,South Carolina,Oak Grove,33.978,-81.1468,803
us,Maryland,Ocean Pines,38.3851,-75.1487,"410, 443"
us,Virginia,Wakefield,38.823,-77.2406,703
us,New Jersey,River Edge,40.9269,-74.0387,201
us,New Jersey,Bound Brook,40.5676,-74.5383,732
us,New Mexico,Portales,34.1754,-103.3565,505
us,Maryland,Honeygo,39.4055,-76.4282,"410, 443"
us,Texas,Hornsby Bend,30.2388,-97.5899,512
us,Maryland,Westphalia,38.8356,-76.8298,"240, 301"
us,Florida,Goulds,25.5614,-80.388,"305, 786"
us,New Jersey,Martinsville,40.603,-74.5751,"732, 908"
us,Oklahoma,Weatherford,35.538,-98.6853,"405, 580"
us,Florida,Shady Hills,28.4042,-82.5468,"352, 727, 813"
us,Illinois,Centralia,38.5224,-89.1232,618
us,Texas,Fort Bliss,31.8396,-106.3747,915
us,Georgia,Port Wentworth,32.1951,-81.1991,912
us,Minnesota,East Bethel,45.3557,-93.2038,"612, 651, 763"
us,Delaware,Pike Creek Valley,39.7294,-75.6989,302
us,North Carolina,Archdale,35.9032,-79.9591,336
us,Oregon,Gladstone,45.3864,-122.5934,"503, 971"
us,Oklahoma,Woodward,36.4247,-99.4058,580
us,New York,Inwood,40.6219,-73.7506,"347, 516, 718"
us,Washington,Poulsbo,47.7417,-122.6407,360
us,Tennessee,Red Bank,35.1117,-85.2962,423
us,Maryland,Lanham,38.962,-76.8421,"240, 301"
us,Michigan,Fenton,42.7994,-83.7144,"248, 517, 810"
us,Wisconsin,Little Chute,44.2906,-88.3208,920
us,Florida,South Miami,25.7079,-80.2952,305
us,Virginia,Stuarts Draft,38.0188,-79.0354,540
us,Indiana,Martinsville,39.4149,-86.4316,"317, 765"
us,Arizona,Show Low,34.2671,-110.0384,928
us,Florida,Middleburg,30.0502,-81.9011,904
us,Kansas,Arkansas City,37.0726,-97.0385,620
us,California,Rossmoor,33.7887,-118.0803,562
us,New York,Mount Sinai,40.9372,-73.0179,"516, 631"
us,Florida,Laurel,27.1507,-82.4534,941
us,Virginia,Dranesville,38.9955,-77.3693,703
us,New Jersey,Robertsville,40.3395,-74.2939,"732, 908"
us,Pennsylvania,Elizabethtown,40.1533,-76.599,717
us,Pennsylvania,Mountain Top,41.1353,-75.9045,570
us,Florida,Lantana,26.5834,-80.0564,561
us,Mississippi,Picayune,30.5322,-89.6724,"228, 601"
us,Michigan,Niles,41.8346,-86.2473,269
us,Kentucky,Lawrenceburg,38.0332,-84.9031,502
us,New Jersey,Wallington,40.8536,-74.1069,"201, 973"
us,Florida,Westview,25.8825,-80.2415,305
us,New York,Endwell,42.1184,-76.0219,607
us,Illinois,Palos Heights,41.6637,-87.7958,708
us,Tennessee,Middle Valley,35.1877,-85.1959,423
us,Wisconsin,Richfield,43.2372,-88.2413,262
us,Ohio,Salem,40.9049,-80.8492,330
us,Tennessee,Hartsville,36.3921,-86.1568,615
us,Wyoming,Evanston,41.2602,-110.9646,307
us,South Dakota,Vermillion,42.7811,-96.9256,605
us,South Carolina,Irmo,34.1018,-81.1956,803
us,North Carolina,Smithfield,35.5133,-78.3495,919
us,Wisconsin,Sussex,43.1346,-88.2226,"262, 414"
us,Louisiana,Destrehan,29.9626,-90.3676,"225, 985"
us,California,Los Alamitos,33.7971,-118.0592,562
us,Louisiana,Woodmere,29.8493,-90.0751,504
us,Maryland,Largo,38.88,-76.8289,"240, 301"
us,New York,Tarrytown,41.0647,-73.8672,914
us,California,View Park-Windsor Hills,33.9955,-118.3483,"213, 310, 323"
us,New York,Miller Place,40.9374,-72.9864,631
us,Colorado,The Pinery,39.4462,-104.7591,"303, 720"
us,South Carolina,James Island,32.7353,-79.9394,843
us,Florida,Gulfport,27.7463,-82.7099,727
us,Tennessee,Lawrenceburg,35.2497,-87.3325,931
us,Kansas,Winfield,37.274,-96.95,620
us,Alaska,College,64.8694,-147.8216,907
us,Oregon,Ontario,44.0259,-116.976,541
us,Pennsylvania,Emmaus,40.5352,-75.4978,"484, 610"
us,Idaho,Burley,42.5379,-113.7926,208
us,Georgia,Douglas,31.5065,-82.8544,912
us,New York,North Wantagh,40.6983,-73.5086,"516, 631"
us,Florida,Medulla,27.957,-81.9866,863
us,Colorado,Berthoud,40.3071,-105.0426,"303, 970"
us,Wyoming,Green River,41.5127,-109.471,307
us,New Jersey,Bellmawr,39.8666,-75.0941,"609, 856"
us,Maryland,Friendly,38.7601,-76.9642,"240, 301"
us,Ohio,Franklin,39.5538,-84.2952,"513, 937"
us,Florida,Lakeland Highlands,27.9572,-81.9496,863
us,Texas,Granbury,32.4475,-97.7702,817
us,Florida,Davenport,28.1587,-81.6083,863
us,Pennsylvania,Lower Burrell,40.5818,-79.7141,"412, 724"
us,Mississippi,Brookhaven,31.5803,-90.4432,601
us,Minnesota,Mendota Heights,44.8815,-93.14,"612, 651"
us,New Jersey,Hamilton Square,40.2248,-74.6526,609
us,Massachusetts,South Yarmouth,41.6692,-70.2005,508
us,New Jersey,Guttenberg,40.7928,-74.0049,201
us,Tennessee,Alcoa,35.8076,-83.9753,865
us,California,University of California-Santa Barbara,34.4151,-119.8568,805
us,Ohio,Seven Hills,41.3803,-81.6736,216
us,Florida,Miami Shores,25.867,-80.1779,305
us,Illinois,Plano,41.6757,-88.5293,"630, 815"
us,Ohio,Bucyrus,40.8054,-82.9719,"419, 740"
us,California,Alum Rock,37.3694,-121.8238,408
us,Indiana,Yorktown,40.183,-85.5123,765
us,North Carolina,Spring Lake,35.1843,-78.9962,910
us,Georgia,Georgetown,31.9849,-81.226,912
us,Missouri,Town and Country,38.6317,-90.479,"314, 636"
us,Louisiana,Minden,32.6187,-93.2762,318
us,New Jersey,Ringwood,41.1065,-74.2749,973
us,Virginia,New Baltimore,38.7495,-77.7151,"540, 703"
us,Utah,Lindon,40.3414,-111.7187,801
us,California,Lakeland Village,33.648,-117.3706,"714, 951"
us,North Carolina,Wendell,35.7819,-78.3952,919
us,Indiana,Greensburg,39.3518,-85.5028,812
us,Ohio,Norton,41.0294,-81.6461,330
us,Louisiana,Covington,30.481,-90.1122,985
us,California,Signal Hill,33.803,-118.1681,562
us,Utah,West Point,41.122,-112.0995,801
us,Louisiana,Crowley,30.2175,-92.3752,337
us,Texas,Roma,26.4166,-99.0061,956
us,Colorado,Wellington,40.7,-105.0054,970
us,Kentucky,Campbellsville,37.3445,-85.3511,270
us,Colorado,Fort Morgan,40.2537,-103.7903,"303, 970"
us,Puerto Rico,Caño Martin Peña,18.4309,-66.0507,787
us,North Carolina,Lincolnton,35.4748,-81.2386,704
us,California,La Riviera,38.5683,-121.3544,916
us,Iowa,Oskaloosa,41.2922,-92.6404,641
us,Texas,Four Corners,29.6705,-95.6596,"281, 713"
us,Utah,Woods Cross,40.8731,-111.917,801
us,Illinois,River Forest,41.895,-87.8194,"630, 708"
us,Missouri,Mexico,39.1625,-91.8712,573
us,Florida,New Port Richey East,28.2605,-82.6931,"727, 813"
us,Illinois,Pontiac,40.8894,-88.6409,815
us,Kentucky,Fort Campbell North,36.6631,-87.4764,270
us,Texas,Leon Valley,29.4954,-98.6143,210
us,New Mexico,North Valley,35.1736,-106.6231,505
us,Michigan,Farmington,42.4614,-83.3784,248
us,North Carolina,Kings Mountain,35.2349,-81.3501,704
us,Florida,Citrus Springs,28.9931,-82.4594,352
us,New Jersey,Gloucester City,39.8924,-75.1172,856
us,Oregon,Oak Hills,45.5405,-122.8413,"503, 971"
us,Illinois,Schiller Park,41.9586,-87.8693,847
us,California,Half Moon Bay,37.4685,-122.4382,650
us,Louisiana,Moss Bluff,30.3039,-93.2051,337
us,New Mexico,Lovington,32.9128,-103.3276,505
us,Ohio,Mack,39.1492,-84.6794,"270, 513"
us,New Jersey,Ridgefield,40.8313,-74.0147,201
us,New York,Woodbury,41.3284,-74.1004,845
us,Illinois,Markham,41.6,-87.6904,708
us,California,Home Gardens,33.8783,-117.5116,"909, 951"
us,California,Winton,37.3854,-120.6173,209
us,Arizona,Tucson Mountains,32.2822,-111.0773,520
us,Montana,Belgrade,45.7789,-111.1736,406
us,Hawaii,Lahaina,20.8848,-156.6618,808
us,Wisconsin,Platteville,42.728,-90.4681,608
us,Texas,Port Lavaca,28.6181,-96.6278,361
us,Oklahoma,Elk City,35.3862,-99.4301,"405, 580"
us,Florida,Wilton Manors,26.1593,-80.1395,954
us,California,Muscoy,34.1552,-117.3477,909
us,New York,East Glenville,42.8648,-73.9256,518
us,New York,Dobbs Ferry,41.0127,-73.8697,914
us,New York,Suffern,41.1138,-74.1422,"845, 914"
us,Michigan,Grosse Pointe Park,42.3794,-82.9287,313
us,Michigan,East Grand Rapids,42.9464,-85.6088,616
us,Iowa,Spencer,43.1468,-95.1534,712
us,Texas,La Homa,26.2796,-98.3575,956
us,Arkansas,Batesville,35.7687,-91.6227,870
us,Wisconsin,Oregon,42.9253,-89.3892,608
us,Missouri,Bridgeton,38.7673,-90.4275,"314, 636"
us,Oklahoma,Okmulgee,35.6134,-96.0068,918
us,Hawaii,Waihee-Waiehu,20.9188,-156.5063,808
